Entity_name,Entity_id
왕준,E0039157
서진구,E0028205
김득경,E0009030
김영유,E0009865
이곡,E0043626
이증,E0046039
왕봉규,E0039085
김영기,E0071620
이형,E0046521
이붕,E0044498
조공근,E0051588
송민고,E0030816
이산두,E0044546
윤단,E0042263
황영,E0065247
의유당,E0043347
필립안,E0073671
백은배,E0022277
윤신,E0042436
조전권,E0052563
최훈주,E0057797
남궁계,E0011815
고선지,E0003695
남려,E0011883
이칙,E0046303
유빈,E0041482
조두남,E0051689
손봉상,E0030509
임견미,E0047361
오비,E0038293
이안,E0045049
오방언,E0038256
홍충희,E0064489
임관주,E0047381
오전,E0038516
여대로,E0036303
굉연,E0077487
유구,E0041284
정숙왕후,E0050464
안이준,E0034952
최봉규,E0057330
천안부원부인,E0055952
국경인,E0006146
이탁,E0046309
전운상,E0049558
수부자마려,E0031407
신유정,E0033253
이승원,E0044953
심종,E0033925
걸걸중상,E0002044
왕승귀,E0039111
백수정,E0071032
황주량,E0065321
박진,E0021222
웅녀,E0040541
조흥진,E0052800
이운,E0045316
이창경,E0070606
권두경,E0006885
이수량,E0044829
윤은로,E0042500
성수경,E0029390
강이문,E0074613
나계종,E0011299
혁거세거서간,E0063242
김계,E0008654
장후상,E0048923
박문건,E0020684
김미,E0009159
성경린,E0072925
김우,E0009985
김현,E0011035
강세,E0001232
홍치,E0064490
임인수,E0047607
안종,E0034999
유용근,E0041691
구인기,E0005984
서정,E0028164
이뇌왕,E0043932
조서안,E0051887
사아군,E0025790
상진,E0027352
강첨,E0001443
안위,E0034926
구자균,E0005997
억례복류,E0036140
이광,E0043669
박효관,E0021388
김이,E0010178
김훤,E0011149
조훈,E0052787
해명,E0062580
지석숭,E0054253
장인식,E0048762
김후,E0011138
경대승,E0002368
유청,E0067295
홍용규,E0064278
김자의,E0010299
왕빈,E0039090
김상,E0009335
왕도,E0039056
양의직,E0035705
손소,E0030516
서침,E0028241
송대립,E0030749
양도일,E0035467
익양군,E0046795
조화선,E0052779
이상진,E0044618
이상신,E0044596
이개,E0043502
이치,E0046295
인조,E0047028
을두지,E0042941
치순,E0058369
고이만년,E0003892
강언룡,E0001276
오문환,E0038243
이엄,E0045135
박돈,E0020633
어진익,E0036117
신자경,E0074107
권애라,E0075700
의혜왕후,E0043444
유보,E0041461
이휴복,E0046680
유자광,E0041774
임사경,E0047466
유효걸,E0042035
백인,E0022283
창빈 안씨,E0074106
장연우,E0048689
사영,E0025817
우성,E0039971
윤순,E0042419
간왕,E0000555
구영,E0005934
수신,E0031502
박정,E0021121
황해,E0074452
마정안,E0017439
신창룡,E0033426
강윤,E0001331
신제도원,E0033374
신충,E0033467
정사인,E0050320
김속명,E0009538
사정유,E0025948
최홍재,E0057777
최해,E0057747
지만,E0054173
강옥경,E0001288
계화,E0003278
고우루,E0003849
권득경,E0006889
김충,E0010802
황치신,E0065360
황윤중,E0065265
최원,E0057519
박환,E0021383
유익명,E0041754
이승우,E0044952
김덕명,E0008936
김수석,E0009564
성규,E0029202
김공량,E0008675
수미,E0031381
김연지,E0009818
조심태,E0052346
한경교,E0060970
유례이사금,E0041379
왕거인,E0039025
이양생,E0045087
한연,E0061832
한일동,E0071741
한만영,E0072471
택성,E0059129
이돈,E0044036
박가흥,E0020502
장지면,E0048802
왕진,E0039161
양덕록,E0035457
하한,E0060736
권격,E0006823
이수동,E0044827
김정수,E0010392
철종,E0056172
박근원,E0020574
민신,E0020164
윤처공,E0042621
김황,E0011116
권준,E0007076
정실,E0050516
이자성,E0045675
진자,E0054847
임일식,E0047610
유진,E0041854
국대부인,E0006180
마의태자,E0017422
경원공,E0002719
정승가,E0050489
이춘경,E0046262
손관,E0030468
주석균,E0053310
신숙주,E0033134
이극감,E0043800
윤관,E0042215
양성지,E0035611
어효첨,E0036135
박세거,E0020799
최항,E0057745
서중석,E0028200
유원,E0041705
황응규,E0065268
원세성,E0040722
정성군,E0050414
황철,E0065353
설진영,E0029095
김안,E0009719
이효성,E0046644
조응도,E0052492
이임룡,E0045662
백정갑,E0078480
이우,E0045282
이귀령,E0043763
임박,E0047444
임주국,E0047652
최치륜,E0057708
박흥생,E0021404
유선양,E0041538
박이겸,E0021046
배강,E0021837
박선,E0020778
대인,E0014666
유인경,E0079741
홍택주,E0064496
효정,E0065701
일각,E0047142
의자왕,E0043357
김위,E0010057
임자번,E0047616
소세량,E0030134
고자,E0003905
팔수부인,E0059756
오복녀,E0072839
철부,E0056129
이규,E0043767
임언,E0047544
이화미,E0046597
김흥복,E0075758
목간나,E0018592
이언강,E0045110
김산,E0009314
나월환,E0011419
장보,E0048473
차희식,E0055204
궤홍,E0007169
출충,E0058088
왕담,E0039051
안국린,E0034531
숭신,E0032075
박수량,E0020838
안무,E0034725
이숭인,E0044922
원우,E0040764
숭인,E0032088
강명규,E0001134
한서구,E0061707
진용갑,E0054816
김세용,E0009514
김원충,E0010049
김사혁,E0009311
박춘,E0021271
용검,E0039379
곡나진수,E0004105
조원기,E0052444
김의진,E0010173
연덕궁주,E0036743
품일,E0060331
질지왕,E0055024
죽죽,E0053596
최자,E0057605
이택,E0046340
유형,E0042001
진평왕,E0054968
안평대군,E0035085
임영,E0047556
한산후,E0061696
최석,E0057371
조호,E0052768
포도부인,E0060138
효렴,E0065648
양진,E0035787
공천원,E0004529
원영,E0040748
한질허,E0062001
이달,E0043945
영비,E0037398
이사철,E0044538
이사명,E0044523
창왕,E0055477
김수산,E0072641
윤전,E0042559
이공,E0043632
어사상,E0036000
전취천,E0070454
이춘,E0046261
권장,E0007047
유전,E0041800
대종,E0014790
배경남,E0021838
정선,E0050379
이원근,E0045349
이란,E0044103
이후,E0046653
수옥,E0031574
한고,E0060994
유학성,E0041953
정면,E0050174
난승,E0011705
송도남,E0030765
홍석,E0064149
장시규,E0048629
정균,E0050003
이태경,E0046317
고공의,E0003311
달자,E0070881
허후,E0063192
문계달,E0019408
장흥,E0048926
조휘,E0052788
이승충,E0044958
이활,E0046625
한성,E0061718
좌지왕,E0053151
대우,E0014619
이손,E0044802
욱면,E0040207
호세랑,E0063799
원사,E0040677
성세명,E0029380
김보,E0009229
신승선,E0033143
신지남,E0033406
황의헌,E0065272
왕자지,E0039145
신포시,E0033508
한온,E0061847
이계장,E0043612
봉사종,E0023883
오원,E0038437
백종걸,E0022392
왕화,E0039179
설유,E0029072
정침,E0051042
주봉진,E0053270
장준량,E0048799
신초,E0033459
강용구,E0001294
김오성,E0009909
원만리,E0040648
이득림,E0044087
민효열,E0020377
황은환,E0067463
목자상,E0018674
지장,E0054340
윤홍,E0042695
사비,E0025672
이한,E0046401
윤기,E0042248
황수신,E0065221
이인손,E0045615
서호,E0028296
노임수,E0012877
손중돈,E0030573
임영대군,E0047557
이흥관,E0046690
나인협,E0011437
이인상,E0045607
김선,E0009430
조근,E0051633
박길룡,E0020596
최숙정,E0057420
장홍,E0048911
조어,E0052369
성효원,E0029724
정양,E0050554
김중보,E0010576
양경학,E0035399
조련,E0051702
경사만,E0002483
한규,E0061499
천명기,E0074768
정화,E0051173
고용지,E0003845
김춘광,E0010794
송언기,E0030938
김교,E0008740
이함,E0046418
이계,E0043595
구사나왕,E0005814
홍경,E0063944
오한영,E0038598
의창군,E0043417
진양필,E0054790
금주리,E0007998
임종,E0047643
박종갑,E0021156
구본웅,E0005790
최유강,E0057535
만월,E0017682
김흡,E0011163
이축,E0046258
계수,E0003186
이종생,E0045921
장헌문,E0048898
선희왕후,E0028995
효명,E0065655
김양,E0009747
이희,E0046702
의종,E0043397
음갈문왕,E0042985
최무선,E0057297
서종급,E0028184
징엄,E0055092
권총,E0007110
조일신,E0052534
최유항,E0071074
박제가,E0021136
정덕왕후,E0050083
장영,E0048695
최윤개,E0057550
오계남,E0038089
변원규,E0022948
윤린,E0042308
승만부인,E0032184
금보,E0007767
최양선,E0057455
이장손,E0045707
배상문,E0021879
성이문,E0029494
이정간,E0045800
우공,E0039805
김문기,E0009139
임중,E0047655
박회무,E0021386
이보흠,E0044440
유흥룡,E0042044
조문간,E0051755
이인화,E0045641
원상,E0040705
박충간,E0021281
김준,E0010548
전문윤,E0049406
보덕,E0023241
겸지왕,E0002262
이감,E0043478
오종식,E0038534
근비,E0007415
원창명,E0040865
전벽,E0049418
희명,E0066092
김민선,E0009163
정위,E0050679
최영,E0057469
색난,E0069215
정대년,E0050068
천세광,E0055918
아불화도가,E0034322
김실,E0009707
최수로,E0057411
조의설,E0052501
심언광,E0033856
김당,E0008901
김영철,E0009885
박생광,E0020762
급리,E0008067
이위,E0045397
임효명,E0070495
조오,E0052407
고원증,E0074795
남이,E0012096
협보,E0063496
오성륜,E0038343
원봉,E0040665
유숙,E0041584
홍심,E0064233
진성여왕,E0054742
우하영,E0040166
김부식,E0009275
지례부지,E0054145
노물재,E0012738
아도,E0072054
신유,E0033247
모달겸,E0018452
충정왕,E0058192
서광범,E0027624
최성,E0070490
김찬,E0010683
김추월,E0010793
염정수,E0037140
최의,E0057570
이곤,E0043629
유탁,E0041929
귀금,E0007176
김구용,E0008760
최덕신,E0057248
민덕봉,E0020092
정군필,E0049994
유준근,E0041830
이승길,E0044934
유서,E0041515
최균,E0057221
민회빈,E0020373
대정,E0014753
이사도,E0044519
문서구,E0019511
정함,E0051102
이승상,E0044943
최언위,E0057458
이사증,E0044537
최장학,E0057614
첨해이사금,E0056207
박첨지,E0021267
고숙수,E0003771
박영철,E0020956
황재경,E0073735
한진,E0061992
오연,E0038411
황사우,E0065171
서거정,E0027569
진과,E0054584
대이진,E0014665
이포,E0046362
이인민,E0045601
아리나발마,E0034274
극종,E0007380
홍달손,E0064013
강민저,E0001151
눌지마립간,E0013294
인평대군,E0047112
고성겸,E0003700
말구,E0017805
영기,E0037246
진덕여왕,E0054630
한은,E0061879
복지겸,E0023717
유담년,E0041329
한의,E0061889
성간,E0029163
원흥,E0040927
진안갈문왕,E0054764
변상복,E0075887
황염,E0065246
윤주,E0042578
김균,E0008672
한신,E0061795
하진,E0060714
비유왕,E0025214
김주,E0010534
강우,E0001297
건품,E0002040
윤의,E0042510
구상,E0071500
상안공,E0027192
강충,E0001450
신귀,E0032701
홍인걸,E0064345
원회,E0040907
광평대군,E0005317
이흔암,E0046684
송순,E0030890
유시발,E0041604
구변,E0005783
여옥,E0036425
거진,E0001894
서용보,E0027945
체원,E0056910
진왕,E0054814
장유,E0048727
윤공흠,E0042214
배추,E0021945
김길통,E0008849
한복,E0061644
현진건,E0063438
문천,E0072013
안지귀,E0035035
최사유,E0057347
최단,E0057244
서승보,E0027886
조규,E0051622
의순,E0043304
전내적,E0049330
신무왕,E0032937
구만리,E0005755
윤준희,E0042580
노장,E0012882
효순왕후,E0065677
연비,E0036792
한옥,E0061845
광명부인,E0005107
유규,E0041292
박유전,E0021010
윤천녀,E0079743
김최명,E0010792
벌보말,E0022545
가라포고이,E0000084
백이정,E0022282
강왕,E0001292
문시환,E0075949
소무,E0030057
대무신왕,E0014367
무덕,E0018981
여성거,E0036366
양종해,E0035750
윤은보,E0042501
배현경,E0021952
이기우,E0043872
민경기,E0020069
임유,E0047586
장화부인,E0048915
이중부,E0046020
박석규,E0020769
한동석,E0073996
이마동,E0044143
김수강,E0009544
최선,E0057384
한창수,E0062007
이양실,E0045094
문치정,E0073794
이자건,E0045667
영오,E0037569
한흥보,E0062094
문광단,E0070426
조제로,E0052596
최당,E0057245
성철,E0029655
신말주,E0032907
김종리,E0010487
최치원,E0057711
설총,E0029102
안향,E0035093
고황경,E0067051
정운,E0050641
정혼,E0051164
장재모,E0048781
정호,E0051154
저근,E0049086
이춘부,E0046267
파가,E0059533
김범문,E0009188
주리즉이,E0053224
신보균,E0033001
양정,E0035730
강석,E0001211
허완,E0063103
남기만,E0011839
김옹,E0009919
정송수,E0050437
김적,E0010364
고로,E0003532
서신일,E0027894
자안,E0047978
신민,E0032962
신의왕후,E0033273
긍법,E0075584
김잉석,E0010290
장종선,E0074668
경조,E0002802
이득수,E0044091
김인경,E0010234
김자환,E0010306
정희계,E0051208
김말,E0009088
김달복,E0008891
김원,E0010018
이척,E0046198
한봉근,E0061647
박자흥,E0021099
채경선,E0055567
오대관,E0038148
김예몽,E0009902
유의손,E0041744
박천식,E0070449
정식,E0050505
장왕록,E0048703
희종,E0066127
공부,E0004319
최정안,E0057636
계원,E0003210
박거겸,E0020508
왕무숭,E0039072
김석,E0009405
김취려,E0010816
이환,E0046622
강맹경,E0001132
이대성,E0043978
조목,E0051751
문근,E0019430
박원,E0020986
곽영,E0004678
유척기,E0041887
강은,E0001338
강달영,E0001027
강인수,E0001358
최도환,E0057253
최상,E0057356
정서,E0050361
최백,E0057308
성승,E0029402
장봉한,E0048484
원부,E0040668
서경덕,E0027580
백유양,E0022272
이수인,E0044849
합절,E0062330
황우한,E0065251
문명왕후,E0019460
조반,E0051775
성원규,E0029470
원의,E0040784
도미,E0015639
고보원,E0003591
함부림,E0062145
전윤,E0049573
박중룡,E0021195
전유경,E0076052
김종남,E0010484
유용생,E0041692
한음,E0061880
유연,E0041659
윤태림,E0042648
조석문,E0051893
박원형,E0020996
전수린,E0049497
전녹생,E0049331
홍원용,E0064301
윤원거,E0042490
원용덕,E0040761
허복량,E0063063
이륜,E0044124
영응대군,E0037632
이염,E0045167
권승렬,E0006974
송면수,E0078486
윤유,E0042495
적경궁주,E0049132
이지번,E0046056
차송우,E0055162
정희,E0051206
안노생,E0034567
백상규,E0022158
정발,E0050228
상부약모리,E0027109
자견,E0047857
이계전,E0043613
민원,E0020218
이영견,E0045179
이계선,E0043608
전순의,E0049502
정세광,E0050421
이순지,E0044910
노재철,E0012884
정창손,E0050985
곽순,E0004669
신현구,E0033559
최척경,E0057688
우승경,E0039999
윤창만,E0042617
철인왕후,E0056165
이오,E0045220
성석인,E0029377
지도부인,E0072010
권인규,E0007042
권축,E0007111
왕식,E0039113
홍원기,E0064297
장건상,E0048245
홍한,E0064502
이사관,E0044515
조변,E0051786
김홍경,E0011075
갈로맹광,E0000636
강주진,E0001393
신안지,E0070363
수연,E0031559
함녕군,E0062127
유복기,E0041464
김만선,E0009075
자운선,E0070505
양기섭,E0035437
윤평,E0042659
오자경,E0038497
이승경,E0044932
권공,E0006832
명주,E0018371
서형수,E0028294
조수,E0052307
최하림,E0079612
김각,E0008584
김복근,E0009240
송전,E0031032
염흥방,E0037156
허실,E0063092
정치달,E0051029
이혜,E0046542
강혜원,E0073694
양호,E0035859
김유돈,E0010077
유심,E0041625
권양,E0006980
노숙동,E0012816
정자영,E0050826
조완벽,E0052414
이영서,E0045192
박팽년,E0021321
신희남,E0033635
곽자방,E0004690
백승현,E0022185
문여량,E0019588
권영,E0006991
민심,E0020166
속명득,E0030408
이목,E0044249
이의경,E0045515
박공량,E0020545
안기,E0034553
이평,E0046359
안춘근,E0035066
김형규,E0011053
석금성,E0028365
윤경,E0042193
안규,E0034546
장응기,E0048742
정이한,E0050779
복성군,E0023678
술랑,E0032027
권삼득,E0006930
사인,E0079464
자비마립간,E0047935
김숙년,E0080066
오미란,E0074396
남자,E0012117
윤경원,E0042201
신한,E0033523
민식,E0020163
서경수,E0027584
소서노,E0030121
강희맹,E0001550
금성대군,E0007853
변중량,E0022957
최우,E0057502
유사지,E0041492
백룡,E0022098
인순왕후,E0046951
경창군,E0002962
조득인,E0051695
오천근,E0038565
유돈,E0041357
장차주,E0048826
임헌회,E0047746
성후설,E0029725
위덕왕,E0041128
변성옥,E0022928
전병현,E0078540
묵거,E0019307
원호,E0040896
구도,E0005693
연정토,E0036903
지원,E0054320
윤성진,E0042402
윤사로,E0042360
성만리,E0029309
전균,E0049572
박중손,E0021200
송학선,E0031135
이종검,E0045910
오기,E0071971
박희,E0021406
양원,E0035685
박춘경,E0021272
임무,E0047439
종우,E0052992
서경우,E0027587
유귀징,E0041289
박여량,E0020918
문기방,E0019432
양자검,E0035711
윤휘,E0042716
김휘,E0011150
백경순,E0021972
전이도,E0049595
서강,E0027560
원지상,E0073997
왕숙,E0039108
순지,E0031951
한위,E0061869
영규,E0037243
방제,E0021784
서조,E0028182
하순일,E0060644
이경유,E0070482
시양후,E0032401
유대수,E0041336
정효공주,E0071939
조홍립,E0052772
김길임,E0072595
이윤생,E0074110
강보,E0001165
김용덕,E0009945
백기,E0022009
석문성,E0028417
명의왕태후,E0018347
권제,E0007062
정수,E0050440
김옥,E0009910
구한,E0006104
김계우,E0008662
강백,E0001156
고영근,E0003829
우장춘,E0040077
견훤,E0002178
신검,E0032617
전백록,E0049414
문충,E0019699
대명궁부인,E0014347
고용보,E0003844
이준,E0045985
장철,E0048836
최공철,E0057197
최영지,E0057482
동산원부인,E0016563
최청강,E0057697
박이령,E0021048
정장,E0050829
이겸,E0043531
하구,E0060542
성지,E0029620
박홍,E0021374
이월하,E0045395
하위지,E0060670
위지,E0041199
이원손,E0045363
평원대군,E0060037
신원필,E0033244
권기,E0006851
조민수,E0051768
천신,E0075624
지정,E0054376
상영,E0027211
동성왕,E0016593
이령,E0044111
무상,E0019080
심약기,E0033850
신구,E0032686
진제,E0054872
행호,E0062870
여영복,E0075931
최한경,E0057733
신석,E0033061
오영선,E0038420
김로,E0009053
이합,E0046420
이채,E0046193
막고해,E0017499
이찬,E0046162
흥안군,E0066024
신흥우,E0033630
유원지,E0041715
박위,E0020998
김직손,E0010626
부도,E0024120
몽량원부인,E0018795
강규찬,E0001003
연기,E0036707
조찬한,E0052672
황무봉,E0074297
곽해룡,E0004715
이을경,E0045482
양성규,E0035608
한순,E0061784
골번,E0004189
유광,E0070485
유양수,E0074833
한노단,E0061542
박문규,E0020687
현유,E0063397
국지모,E0006524
설미수,E0029024
윤달영,E0042265
이사영,E0044529
양대경,E0035451
앙드레김,E0079845
왕보손,E0039081
이예장,E0045218
은상,E0042833
장자온,E0048776
사오,E0025822
경덕왕,E0002370
서영보,E0027932
진문겸,E0054689
이영산홍,E0045191
취도,E0058276
김흥경,E0011165
안소,E0034833
한덕문,E0061547
문위,E0019612
경명군,E0002404
박시몬,E0074333
이효석,E0046643
의성,E0043258
조장하,E0052548
남경우,E0011770
김종,E0010480
송구수,E0030709
구치관,E0006079
유약,E0041640
노공일,E0012649
최양,E0057453
전일,E0073806
이길,E0043895
신균,E0032705
고적,E0003920
김요립,E0009929
한설야,E0061717
명효,E0018433
왕전,E0039152
혜오,E0063620
이의영,E0045530
홍양한,E0064240
이수산,E0044839
신자건,E0033315
강자평,E0001364
유소,E0041570
안주,E0035010
소수니,E0030142
박애,E0020907
허승,E0063089
권형,E0007137
경찬,E0002950
이소응,E0044797
최준,E0057649
김윤부,E0010110
조명,E0051735
전신,E0049511
신복모,E0033008
양회갑,E0035883
송인수,E0031018
이녕,E0043924
오도일,E0038171
사진,E0072061
김확,E0011110
김종순,E0010499
일조,E0047319
함우치,E0062216
충상,E0058155
석동석,E0028392
신강,E0032611
윤부,E0042351
서백일,E0027753
진안대군,E0054767
한석지,E0061714
신홍,E0033577
손양원,E0030532
박효생,E0021392
박철,E0021265
김사준,E0009308
성희,E0029730
김경서,E0008631
이청,E0046241
오명서,E0038227
유개동,E0041230
유원우,E0041709
이효장,E0046648
달관,E0013705
안숭효,E0034842
이명,E0044202
김견수,E0008617
최재,E0057616
이원명,E0045358
박준,E0021189
김득연,E0009037
천일창,E0056004
안익,E0034953
이균,E0043797
심호섭,E0033972
박유성,E0021007
이복,E0044441
이호성,E0046554
황혁,E0065398
이석형,E0044677
진화,E0055007
지눌,E0054108
정제두,E0050865
정수충,E0050461
파로,E0059556
이리벌,E0072019
정예남,E0050600
이계손,E0043609
송화,E0031155
신하균,E0033516
우두,E0039846
대공,E0014023
이눌,E0043933
서봉,E0027771
권수,E0006965
강거효,E0000959
장우벽,E0048709
김수정,E0009579
홍보,E0064105
김시주,E0009675
김이상,E0010188
문자명왕,E0019639
최정,E0057628
최중길,E0057652
정욱,E0050640
설장수,E0029081
덕지,E0015419
안숙,E0034838
이춘영,E0046270
왕흥,E0039188
한방신,E0061627
황호,E0065403
현덕,E0063303
강일순,E0001363
신해영,E0033547
김행,E0011015
윤사윤,E0042358
한두,E0061558
김존경,E0010478
왕방,E0039075
결응,E0002202
이원필,E0076049
황보기,E0065153
계선,E0003175
최호,E0057767
오유권,E0071308
문성,E0075619
정일,E0050811
권자신,E0007046
오양우,E0038404
유이태,E0041752
사실,E0025780
소부손,E0030089
홍필,E0064498
윤지,E0042588
이휘,E0046667
오동래,E0038177
금의,E0007944
고구,E0003321
신석조,E0033076
안여경,E0034900
신자형,E0033321
안민영,E0034731
일운,E0047292
수련,E0031311
이흘,E0046686
황봉신,E0065166
공중인,E0004512
숭정,E0032095
봉석주,E0023918
정시,E0050493
김표석,E0010904
홍익삼,E0064338
유우석,E0041697
한태동,E0062041
조형,E0052762
권절,E0007056
이극배,E0043806
이교연,E0043722
최완,E0057493
정민교,E0050220
김긍률,E0008810
진지왕,E0054934
진사왕,E0054721
조식,E0052336
홍일동,E0064354
윤자운,E0042547
한범석,E0061636
노대하,E0012669
정차량,E0050974
조황,E0052782
윤면동,E0042312
최산두,E0057352
이효상,E0046642
김대래,E0008907
이희로,E0046714
우승규,E0040000
김성룡,E0067072
유두명,E0041371
이전수,E0045781
최유경,E0057536
권보,E0006921
보인,E0023517
구족달,E0006035
사평왕후,E0026077
손재규,E0030559
노책,E0012916
양순용,E0035626
정지년,E0050944
최웅,E0057518
심선,E0033826
윤찬,E0042616
이최선,E0046252
원충,E0040874
경유,E0002730
양천운,E0035803
의문,E0043214
이영구,E0045180
자수,E0047962
이거원,E0043507
홍중하,E0064428
박덕업,E0020629
윤오영,E0071433
유윤겸,E0041728
황자,E0065287
삼우,E0026734
차지철,E0055191
조유성,E0052473
정결,E0049912
변안열,E0022936
홍경손,E0063954
김효건,E0011123
강희안,E0001554
조분이사금,E0051835
수초,E0031730
권덕여,E0006873
홍유,E0064311
이윤손,E0045461
원문,E0040656
조벽암,E0051785
성석용,E0029376
임원준,E0047583
윤보,E0042338
박창선,E0071667
양지,E0035776
상총,E0027369
균여,E0007301
위숙왕후,E0041169
고형림,E0004056
황효원,E0065412
북거,E0024629
정약대,E0050548
횡천,E0065625
십육국사,E0034008
조옥곤,E0052409
조지서,E0052649
권병노,E0074902
기삼만,E0008271
권변,E0006918
이명민,E0044211
최서,E0057368
고안무,E0003796
최성우,E0057393
신자승,E0033317
혜숙,E0063613
노전,E0012890
장택상,E0048859
임연,E0047550
밀성군,E0020394
심진,E0033938
유자후,E0041785
조희고,E0052802
김식,E0009689
한창걸,E0062005
송의,E0031002
광준,E0005305
장석,E0048538
유권열,E0041291
한계미,E0060984
성삼문,E0029365
이숭녕,E0044919
신경,E0032620
최수명,E0057412
정룡,E0050140
백자단,E0022305
정태봉,E0051046
박유문,E0021005
권반,E0006913
박희성,E0021410
송현수,E0031141
평원,E0060035
정문,E0050200
익현군,E0046815
안철손,E0035060
신자준,E0033319
상민,E0027092
김양경,E0009753
장춘,E0048838
이인경,E0045590
김수온,E0009568
전재수,E0071532
최운해,E0057517
본득,E0023748
나태섭,E0078523
박심문,E0020895
황석기,E0065201
김통,E0010883
강도근,E0001037
신숭겸,E0033141
충지,E0058232
소덕왕후,E0029999
이성자,E0074269
이흥상,E0046697
공예태후,E0004400
이종학,E0045952
신미,E0032956
경빈 박씨,E0002478
광덕,E0005076
고덕무,E0003389
강진,E0001403
사기,E0025410
심지,E0033930
조욱,E0052434
박재,E0021105
우석간,E0039963
장선,E0048549
정국검,E0049988
윤양후,E0042451
경종,E0002808
왕옹,E0039128
공소,E0004357
이옥,E0045224
최눌,E0057242
조유,E0052468
유성원,E0041556
송처관,E0031084
이영근,E0074814
이정근,E0045809
노사신,E0012775
오세문,E0038351
왕조,E0039154
양동훈,E0035486
분구,E0024811
권균,E0006842
김시구,E0009654
민적,E0020242
학린,E0060811
김혼,E0011074
이현로,E0046498
정창,E0050982
김득수,E0009034
유총,E0041905
이승소,E0044944
황재중,E0065293
조보,E0051817
변한산,E0022969
도연,E0015774
탁도경,E0058728
조소생,E0052302
정명공주,E0050177
김서,E0009399
강기덕,E0001008
김정언,E0010401
민유경,E0020221
이민도,E0044312
김선치,E0009444
원준,E0040857
이동,E0044045
염인서,E0037130
극상,E0007357
김증한,E0010590
성식,E0029406
김승규,E0009634
김의정,E0010170
양연,E0035670
이원경,E0045339
정춘,E0051011
유중영,E0041839
무령왕,E0019017
송선,E0030873
임기준,E0047408
염초애,E0080053
안견,E0034491
이숙문,E0044878
최일,E0057600
인성,E0046938
김국광,E0008763
대현,E0015249
윤희구,E0042724
한계희,E0060993
정모련,E0050185
정전,E0050855
오상,E0038316
이확,E0046621
이종원,E0074761
백신애,E0022189
안전,E0034977
민시중,E0020162
민발,E0020107
한서봉,E0061710
유응부,E0041737
권용,E0007011
법종,E0022714
김성수,E0009469
서사원,E0027802
신단,E0032735
신불출,E0074673
개지문,E0001716
수안궁주,E0031523
윤사분,E0042361
윤사흔,E0042367
전보,E0049421
무기,E0018963
이인기,E0045595
이준경,E0045986
정길,E0050036
정노식,E0050058
황공호,E0078501
성임,E0029506
귀진,E0007239
백규,E0022004
영풍군,E0037810
전용선,E0049546
이문형,E0044294
채하중,E0055661
권부,E0006920
권고,E0006831
권수평,E0006968
권행,E0007131
권종,E0007063
소진형,E0030288
박효원,E0021395
오일악,E0070877
이인임,E0045625
효천,E0065714
성직,E0029623
민규호,E0020082
배종호,E0021926
박맹지,E0020674
박동식,E0020643
김천익,E0010758
송이석,E0031006
탄문,E0058780
현덕왕후,E0063307
원효연,E0040924
고홍건,E0004059
윤영기,E0042462
조석,E0051888
양홍,E0035866
효의왕후,E0065687
현철,E0063443
노순,E0012817
손호,E0030587
배흥립,E0021959
정통보,E0071034
경화,E0003017
임성,E0047483
이수의,E0044848
김득인,E0009038
조충손,E0052710
김한계,E0010942
의안군,E0043315
예겸,E0037876
김득배,E0009031
강조,E0001383
이광필,E0043707
권목,E0006904
한훈,E0062087
서찬규,E0028207
쌍기,E0034110
윤혜교,E0042689
전성호,E0049490
